,STRUCTURE_NAME,a,b,c,UnitCell
12180,XOVQEF_SL,28.833000000000002,41.687,30.561,1 1 1
12181,XOVQIJ_clean,17.075,20.205,20.519000000000002,1 1 1
12182,XOVVEK_clean,9.758,11.89,15.22,2 2 1
12183,XOVVIO_clean,9.924,11.738,15.203,2 2 1
12184,XOVVOU_clean,13.7326,13.7326,14.0822,1 1 1
12185,XOVXAI_clean,11.097999999999999,11.194,16.587,2 2 1
12186,XOVXEM_clean,11.232000000000001,11.360999999999999,17.072,2 2 1
12187,XOVYIR_clean,11.14,11.249,16.815,2 2 1
12188,XOVYUD_clean,7.0360000000000005,15.8921,26.561,2 1 1
12189,XOXMED_clean,23.275,25.486,43.9645,1 1 1
12190,XUBGUY_clean,15.228,15.228,28.791,1 1 1
12191,XUBJAF01_clean,10.5085,10.5085,10.8772,2 2 2
12192,XUBJAF02_clean,10.5303,10.5303,10.8801,2 2 2
12193,XUBJAF03_clean,10.5477,10.5477,10.8997,2 2 2
12194,XUBJAF_clean,10.5441,10.5441,10.7774,2 2 2
12195,XUCLIS_clean,28.566,9.264,26.188000000000002,1 2 1
12196,XUCNOZ_clean,13.5874,13.5874,25.7243,1 1 1
12197,XUCSAR01_clean,9.6084,15.8032,23.7927,2 1 1
12198,XUCSAR_clean,9.6084,15.802999999999999,7.9309,2 1 2
12199,XUCSOF_clean,12.002,15.372,18.018,1 1 1
12200,XUDNAN_clean,13.0022,13.3793,25.8929,1 1 1
12201,XUDNUH_clean,26.6,26.6,27.12,1 1 1
12202,XUDPET_clean,26.7,26.7,26.72,1 1 1
12203,XUDPIX_clean,37.441,37.449,27.25,1 1 1
12204,XUDPOD_clean,26.45,26.45,27.88,1 1 1
12205,XUDPUJ_clean,26.81,26.81,25.86,1 1 1
12206,XUDQAQ_clean,26.69,26.69,26.38,1 1 1
12207,XUDQEU_clean,26.61,26.61,26.81,1 1 1
12208,XUDVAV_clean,9.9435,13.3966,16.5649,2 1 1
12209,XUDYEC_clean,36.417,9.831,10.995,1 2 2
12210,XUDYOM_clean,9.3366,21.916999999999998,24.057,2 1 1
12211,XUFPIZ_clean,17.201,23.81,13.600999999999999,1 1 1
12212,XUFWAX_clean,18.2715,18.2715,17.0912,1 1 1
12213,XUFWEB_clean,18.2959,18.2959,17.1099,1 1 1
12214,XUFWIF_clean,18.0725,18.0725,17.1854,1 1 1
12215,XUFWOL_clean,18.0648,18.0648,17.1132,1 1 1
12216,XUFWOM_clean,38.027,19.03,19.7515,1 1 1
12217,XUFYAA_clean,27.3489,27.3489,27.3489,1 1 1
12218,XUFYEE_clean,27.259,27.259,27.259,1 1 1
12219,XUGDOU_clean,16.538,9.904,21.901999999999997,1 2 1
12220,XUGHAK_clean,9.9914,11.5536,18.1034,2 2 1
12221,XUGROI_clean,17.714000000000002,12.567,25.643,1 1 1
12222,XUGSEY_clean,11.569,15.447000000000001,21.19,2 1 1
12223,XUGSID_clean,13.427,18.684,16.764,1 1 1
12224,XUGWAZ_clean,15.3763,15.3763,9.8086,1 1 2
12225,XUGWUS_clean,12.3879,21.4074,27.1119,1 1 1
12226,XUHCAG_clean,10.5892,19.97,18.98,2 1 1
12227,XUHVON_clean,15.9293,10.9222,15.8803,1 2 1
12228,XUJCUB_clean,6.3072,7.9461,7.9461,2 2 2
12229,XUJPEY_clean,10.710999999999999,13.7963,18.7511,2 1 1
12230,XUJPIC_clean,10.780999999999999,13.902999999999999,18.74,2 1 1
12231,XUJPOI_clean,14.0086,16.332,16.622,1 1 1
12232,XUJQAV_clean,14.1349,16.2961,16.524,1 1 1
12233,XUJSAY_clean,15.283,24.9021,10.6168,1 1 2
12234,XUKHUI_clean,21.750999999999998,9.389,17.03,1 2 1
12235,XUKLAS_clean,7.3284,16.1379,16.3532,2 1 1
12236,XUKNIC_clean,21.169,11.2196,23.5169,1 2 1
12237,XUKYEI_neutral,17.3335,17.3335,23.8297,1 1 1
12238,XULCIR_clean,11.6284,16.3148,17.8861,2 1 1
12239,XULDOZ_clean,23.362,22.491,22.738000000000003,1 1 1
12240,XULFOA_clean,9.3139,9.3139,13.3133,2 2 1
12241,XULGUI_clean,10.8237,12.1862,12.2493,2 1 1
12242,XULRIH_clean,9.149,11.202,14.628,2 2 1
12243,XULVAD_clean,8.9036,11.1229,13.850999999999999,2 2 1
12244,XUMCAK_clean,27.246,10.443,9.361,1 2 2
12245,XUMFIV_clean,11.405999999999999,12.453,13.759,2 1 1
12246,XUMMOJ_clean,20.658,20.658,5.6117,1 1 3
12247,XUMMUP_clean,21.6145,21.6145,5.1678,1 1 3
12248,XUMNAW_clean,28.5893,41.9618,12.0642,1 1 1
12249,XUMNEA_clean,8.8305,19.9787,25.7425,2 1 1
12250,XUMNIE_clean,13.7355,40.624,20.8303,1 1 1
12251,XUMSOP_clean,17.764,17.764,15.355,1 1 1
12252,XUMTUV_clean,13.6831,13.6831,16.1955,1 1 1
12253,XUMVAD_clean,13.7038,13.7038,16.2156,1 1 1
12254,XUMVEH_clean,13.8542,13.8542,16.445,1 1 1
12255,XUMVOS_clean,6.419,7.9361,8.911,2 2 2
12256,XUNGOD_clean,5.3968,11.4886,13.4233,3 2 1
12257,XUNGUJ_clean,5.4028,11.2862,13.9175,3 2 1
12258,XUNHAQ_clean,5.4733,11.7304,13.458,3 2 1
12259,XUNJEW,17.9244,17.9244,18.4454,1 1 1
12260,XUNJIA_clean,7.8474,15.1841,15.1841,2 1 1
12261,XUNJOG_clean,7.9063,15.2162,15.2162,2 1 1
12262,XUNRUV_clean,10.8681,9.8358,14.6059,2 2 1
12263,XUNSAC_clean,10.8093,14.3476,10.8243,2 1 2
12264,XUNSEG_clean,5.3881,14.1175,11.4098,3 1 2
12265,XUNSIK_clean,5.4241,13.8293,11.1181,3 1 2
12266,XUNSOQ_clean,5.4013,17.644000000000002,17.825,3 1 1
12267,XUNSUW_clean,10.2402,9.5023,15.2912,2 2 1
12268,XUNTAD_clean,10.4175,9.5922,15.2877,2 2 1
12269,XUNTIL_clean,5.2038,14.515999999999998,10.295,3 1 2
12270,XUPCAM_clean,7.6118,9.8253,14.748,2 2 1
12271,XUPSAE_clean,14.7955,14.7955,11.7785,1 1 2
12272,XUQSIN_clean,15.437999999999999,14.690999999999999,33.046,1 1 1
12273,XUQWEL_clean,16.7936,9.5858,22.5827,1 2 1
12274,XUTQEI_clean,11.3015,33.5211,33.5211,2 1 1
12275,XUVGUQ01_ion_b,18.2382,18.2382,10.212,1 1 2
12276,XUVGUQ_charged,10.212,17.229,18.2382,2 1 1
12277,XUVHEB_clean,14.532,18.184,25.037,1 1 1
12278,XUVQOW_clean,18.633,20.399,20.851999999999997,1 1 1
12279,XUWFUR_clean,29.886,28.35,15.2719,1 1 1
12280,XUWKEH_clean,31.019000000000002,7.1857,8.103,1 2 2
12281,XUWSUD_clean,10.039,17.3885,16.7356,2 1 1
12282,XUWTAK_clean,10.039,17.401,16.503,2 1 1
12283,XUWVEQ_clean,5.0484,8.2547,12.3699,3 2 1
12284,XUWVUG_clean_h,3.6889999999999996,17.64,12.385,4 1 1
12285,XUYDIF_clean,9.599,11.025,12.571,2 2 1
12286,XUYXAR_clean,8.2087,14.9912,21.9789,2 1 1
12287,XUZDUS_clean,11.1003,12.3001,43.003,2 1 1
12288,XUZFUU_clean,16.6995,16.7106,9.7907,1 1 2
12289,XUZXUN_clean,12.1584,12.1584,17.8082,1 1 1
12290,YABHER_clean,18.757,18.757,36.092,1 1 1
12291,YABHIV_clean,40.9779,40.9779,40.9779,1 1 1
12292,YABPAU_clean,9.805,17.747,21.359,2 1 1
12293,YABWOP_clean,11.0644,13.989,18.3866,2 1 1
12294,YACHIV_clean,10.116,10.818,13.731,2 2 1
12295,YACHOB_clean,10.1108,10.811,13.7409,2 2 1
12296,YACHUH_clean,10.0681,10.7454,13.7073,2 2 1
12297,YADMIB_clean,10.0816,10.7844,13.7316,2 2 1
12298,YAFDAM_clean,10.0597,10.7824,13.7261,2 2 1
12299,YAFGAP_clean,8.9121,9.169683,9.169683,2 2 2
12300,YAFJEX_clean,18.542,18.542,37.5167,1 1 1
12301,YAGHAS_clean,40.077,21.789,9.1437,1 1 2
12302,YAGHUM_clean,18.7793,18.7793,32.796,1 1 1
12303,YAGJOI_clean,11.6714,11.9186,12.1094,2 2 1
12304,YAGRON_clean,17.983,9.859,19.84,1 2 1
12305,YAHPED_clean,11.248,14.945,16.801,2 1 1
12306,YAHWAI_clean,34.025999999999996,15.046,30.424,1 1 1
12307,YAJXIT_clean,17.4935,26.0116,15.8081,1 1 1
12308,YAJXUF_clean,17.4301,26.27,15.4596,1 1 1
12309,YAJZIV_clean,18.2898,9.3102,22.2027,1 2 1
12310,YAMYUJ_clean,26.3796,27.5675,31.996,1 1 1
12311,YANBAR01_clean,9.9292,11.3834,14.4324,2 2 1
12312,YANBAR02_clean,10.076,11.418,14.908,2 2 1
12313,YANBAR03_clean,11.3729,9.9463,14.5118,2 2 1
12314,YANBAR_clean,10.0117,11.3457,14.82,2 2 1
12315,YAPLIM_clean,30.0053,30.0053,30.0053,1 1 1
12316,YAPLOS_clean,30.9994,30.9994,30.9994,1 1 1
12317,YAPLUY_clean,29.6957,29.6957,29.6957,1 1 1
12318,YAPMAF_clean,29.3162,29.3162,29.3162,1 1 1
12319,YAPRUE_charged,15.454,18.7345,18.7345,1 1 1
12320,YAPSAL_charged,17.4843,17.4843,22.5856,1 1 1
12321,YAPTIT_clean,19.6369,20.2159,22.1129,1 1 1
12322,YAPXIX_clean,21.155,21.155,7.6632,1 1 2
12323,YAPYUK_clean,7.3627,12.33,13.929,2 1 1
12324,YAQCAW_clean,13.859000000000002,13.859000000000002,18.9449,1 1 1
12325,YAQCEY_clean,18.7892,23.2307,21.1355,1 1 1
12326,YAQCIE_clean,18.3171,8.7602,19.4272,1 2 1
12327,YAQDIF_clean,16.7824,17.1313,17.1313,1 1 1
12328,YAQKEI_clean,7.2389,22.164,10.633,2 1 2
12329,YAQZAT_ion_b,9.1844,21.615,11.5401,2 1 2
12330,YAQZEX_ion_b,13.198,14.852,23.406999999999996,1 1 1
12331,YAQZUN_clean,9.9736,12.7051,12.8489,2 1 1
12332,YARBAW_clean,19.469,18.077,13.265,1 1 1
12333,YARBIE_clean,20.845,13.071,12.4964,1 1 1
12334,YARBUQ_clean,13.982999999999999,23.7756,23.7756,1 1 1
12335,YARDEC_clean,11.548,11.7973,14.0617,2 2 1
12336,YARDIG_clean,11.4539,11.727,14.1389,2 2 1
12337,YARFII,10.8977,14.6613,18.7116,2 1 1
12338,YARGAB_clean,15.578,15.578,16.521,1 1 1
12339,YARGIJ_charged,15.81,16.435,26.421999999999997,1 1 1
12340,YARGOP_clean,15.439,15.439,28.034000000000002,1 1 1
